182,8.656,11.74
183,80.101,125.239
184,15.408,21.524
185,2.164,2.935
186,2.164,2.935
187,51.344,82.716
188,2.164,2.935
189,4.328,5.87
190,35.811,52.147
191,11.408,17.122
192,37.906,55.523
193,4.588,6.849
194,2.164,2.935
195,123.646,210.917
196,4.328,5.87
197,9.176,13.698
198,2.164,2.935
199,38.776,59.535
200,67.384,112.805
201,18.16,26.906
202,4.654,7.827
203,30.776,49.034
204,2.424,3.914
205,2.492,4.403
206,40.388,58.703
207,2.164,2.935
208,208.969,400.167
209,129.299,234.312
210,122.277,222.326
211,120.573,215.867
212,5.955,11.568
213,3.791,8.633
214,51.845,89.881
215,160.654,264.016
216,94.244,138.537
217,9.176,13.698
218,2.164,2.935
219,20.324,29.841
220,136.939,222.612
221,2.424,3.914
222,2.164,2.935
223,26.488,37.178
224,17.832,25.438
225,4.328,5.87
226,253.443,483.906
227,91.955,142.686
228,2.164,2.935
229,73.388,114.742
230,4.328,5.87
231,6.752,9.784
232,2.424,3.914
233,69.377,103.439
234,6.752,9.784
235,98.645,153.453
236,33.722,53.548
237,39.302,68.116
238,76.68,117.19
239,42.734,65.748
240,8.982,13.697
241,151.022,268.75
242,6.752,9.784
243,18.318,32.088
244,2.164,2.935
245,2.424,3.914
246,4.328,5.87
247,9.176,13.698
248,2.164,2.935
249,4.588,6.849
250,2.164,2.935
251,155.555,275.441
252,2.492,4.403
253,2.424,3.914
254,111.698,181.311
255,130.033,217.146
256,4.328,5.87
257,30.148,54.2
258,2.49,4.892
259,13.189,29.781
260,88.92,136.267
261,15.736,22.992
262,2.164,2.935
263,2.164,2.935
264,42.156,59.681
265,2.164,2.935
266,8.656,11.74
267,2.164,2.935
268,2.164,2.935
269,2.164,2.935
270,2.503,4.696
271,75.852,116.43
272,27.052,40.929
273,11.34,16.633
274,144.94,246.786
275,2.164,2.935
276,8.916,12.719
277,2.424,3.914
278,2.164,2.935
279,6.492,8.805
280,17.9,25.927
281,4.588,6.849
282,15.408,21.524
283,2.164,2.935
284,11.666,18.59
285,2.424,3.914
286,29.511,43.832
287,2.164,2.935
288,6.492,8.805
289,2.164,2.935
290,4.588,6.849
291,4.656,7.338
292,2.164,2.935
293,4.609,9.393
294,2.164,2.935
295,7.077,15.159
296,80.703,123.757
297,71.979,111.528
298,44.774,67.019
299,6.752,9.784
300,203.214,402.566
301,2.424,3.914
302,71.536,121.797
303,14.16,22.504
304,32.136,50.389
305,2.164,2.935
306,4.588,6.849
307,2.164,2.935
308,4.328,5.87
309,6.492,8.805
310,18.461,29.003
311,13.764,20.547
312,2.164,2.935
313,86.874,130.422
314,32.069,49.213
315,34.61,56.374
316,37.005,59.681
317,6.492,8.805
318,61.206,92.295
319,4.667,7.631
320,2.492,4.403
321,2.164,2.935
322,2.164,2.935
323,2.424,3.914
324,133.941,244.352
325,2.424,3.914
326,75.862,142.856
327,2.164,2.935
328,49.366,96.711
329,2.164,2.935
330,10.82,14.675
331,2.164,2.935
332,2.164,2.935
333,6.728,11.088
334,2.164,2.935
335,49.453,74.746
336,9.323,14.969
337,2.164,2.935
338,260.955,494.798
339,122.221,206.861
340,2.164,2.935
341,2.164,2.935
342,4.588,6.849
343,2.164,2.935
344,2.164,2.935
345,126.173,192.892
346,288.229,664.526
347,83.781,130.857
348,4.328,5.87
349,219.542,398.981
350,2.424,3.914
351,2.424,3.914
352,240.347,495.608
353,2.164,2.935
354,2.164,2.935
355,2.424,3.914
356,11.146,16.632
357,2.424,3.914
358,11.447,18.729
359,2.424,3.914
360,4.654,7.827
361,2.164,2.935
362,2.164,2.935
363,20.526,31.554
364,2.164,2.935
365,2.164,2.935
366,2.164,2.935
367,8.656,11.74
368,2.164,2.935
369,9.445,16.535
370,33.363,49.537
371,2.164,2.935
372,29.136,43.634
373,4.656,7.338
374,2.164,2.935
375,157.209,251.021
376,2.164,2.935
377,6.492,8.805
378,24.81,37.275
379,2.492,4.403
380,75.757,120.671
381,248.193,474.086
382,2.164,2.935
383,2.164,2.935
384,2.164,2.935
385,28.263,50.132
386,6.752,9.784
387,2.164,2.935
388,2.164,2.935
389,2.164,2.935
390,2.492,4.403
391,6.492,8.805
392,2.164,2.935
393,136.677,212.106
394,2.164,2.935
395,2.164,2.935
396,2.164,2.935
397,2.424,3.914
398,2.164,2.935
399,4.328,5.87
400,2.164,2.935
401,17.9,25.927
402,2.164,2.935
403,6.492,8.805
404,2.164,2.935
405,2.164,2.935
406,12.006,20.792
407,11.938,20.303
408,12.984,17.61
409,2.164,2.935
410,2.424,3.914
411,2.424,3.914
412,4.588,6.849
413,68.471,105.261
414,2.164,2.935
415,4.98,9.784
416,2.164,2.935
417,4.848,7.828
418,4.848,7.828
419,2.164,2.935
420,2.164,2.935
421,2.424,3.914
422,2.164,2.935
423,4.328,5.87
424,2.164,2.935
425,2.424,3.914
426,2.424,3.914
427,2.424,3.914
428,2.164,2.935
429,280.084,695.904
430,174.991,287.281
431,2.164,2.935
432,2.164,2.935
433,2.164,2.935
434,51.09,79.349
435,2.164,2.935
436,17.887,27.524
437,2.164,2.935
438,160.238,273.234
439,2.492,4.403
440,2.164,2.935
441,2.164,2.935
442,2.164,2.935
443,2.164,2.935
444,2.49,4.892
445,4.848,7.828
446,20.582,31.309
447,6.492,8.805
448,11.208,18.1
449,2.164,2.935
450,2.164,2.935
451,2.164,2.935
452,2.164,2.935
453,9.242,14.676
454,2.424,3.914
455,94.685,170.706
456,64.436,114.2
457,10.82,14.675
458,9.504,15.166
459,25.567,46.784
460,2.164,2.935
461,2.164,2.935
462,175.542,316.631
463,62.253,92.44
464,20.376,31.252
465,2.164,2.935
466,4.328,5.87
467,6.752,9.784
468,54.335,83.937
469,8.916,12.719
470,4.328,5.87
471,37.941,63.883
472,33.494,72.149
473,2.424,3.914
474,2.164,2.935
475,13.409,20.991
476,252.172,464.12
477,2.164,2.935
478,2.164,2.935
479,2.424,3.914
480,10.82,14.675
481,2.164,2.935
482,4.328,5.87
483,42.126,67.837
484,9.672,16.96
485,2.164,2.935
486,2.424,3.914
487,2.164,2.935
488,18.239,30.987
489,4.328,5.87
490,40.84,60.172
491,2.492,4.403
492,2.424,3.914
493,2.424,3.914
494,2.164,2.935
495,2.49,4.892
496,152.13,254.044
497,129.064,206.976
498,2.164,2.935
499,40.232,60.546
500,4.588,6.849
501,4.328,5.87
502,4.328,5.87
503,2.164,2.935
504,230.189,384.64
505,2.164,2.935
506,2.164,2.935
507,2.424,3.914
508,2.164,2.935
509,4.588,6.849
510,2.424,3.914
511,2.164,2.935
512,2.164,2.935
513,2.164,2.935
514,2.164,2.935
515,2.164,2.935
516,295.706,655.826
517,2.164,2.935
518,11.08,15.654
519,2.424,3.914
520,2.164,2.935
521,2.164,2.935
522,2.424,3.914
523,2.164,2.935
524,84.828,137.805
525,6.752,9.784
526,4.753,9.251
527,2.424,3.914
528,54.495,83.629
529,96.836,153.888
530,64.405,118.923
531,2.164,2.935
532,24.064,33.264
533,2.164,2.935
534,2.164,2.935
535,10.82,14.675
536,101.527,162.095
537,6.492,8.805
538,71.586,112.863
539,18.171,27.199
540,15.747,23.285
541,34.517,53.224
542,4.328,5.87
543,2.164,2.935
544,2.164,2.935
545,4.328,5.87
546,29.658,45.103
547,2.164,2.935
548,30.416,47.454
549,48.314,73.87
550,2.164,2.935
551,2.164,2.935
552,4.328,5.87
553,2.492,4.403
554,2.164,2.935
555,28.925,47.113
556,27.097,41.141
557,30.95,44.515
558,2.164,2.935
559,179.181,381.898
560,125.98,240.165
561,4.328,5.87
562,2.164,2.935
563,4.848,7.828
564,4.984,8.806
565,4.328,5.87
566,4.93,10.064
567,32.2,54.153
568,19.027,32.337
569,34.452,58.656
570,4.656,7.338
571,29.525,50.046
572,81.67,127.685
573,2.424,3.914
574,2.164,2.935
575,226.202,418.298
576,18.213,32.826
577,2.492,4.403
578,69.405,102.38
579,2.164,2.935
580,2.164,2.935
581,4.588,6.849
582,35.483,50.679
583,2.164,2.935
584,15.815,23.774
585,261.121,560.883
586,2.164,2.935
587,4.328,5.87
588,4.916,8.317
589,4.328,5.87
590,100.248,171.87
591,83.366,136.123
592,4.328,5.87
593,216.126,388.474
594,92.408,148.226
595,20.489,32.243
596,2.164,2.935
597,2.329,5.337
598,7.012,10.763
599,32.234,51.615
600,2.164,2.935
601,2.164,2.935
602,196.538,371.197
603,11.34,16.633
604,39.163,64.467
605,40.724,63.088
606,3.711,11.115
607,2.164,2.935
608,15.408,21.524
609,9.436,14.677
610,9.176,13.698
611,8.916,12.719
612,2.164,2.935
613,4.328,5.87
614,2.424,3.914
615,2.164,2.935
616,2.164,2.935
617,2.164,2.935
618,11.159,16.436
619,2.164,2.935
620,7.012,10.763
621,49.37,72.4
622,4.328,5.87
623,2.164,2.935
624,80.227,127.163
625,50.904,81.06
626,4.328,5.87
627,2.164,2.935
628,2.424,3.914
629,30.568,50.485
630,2.164,2.935
631,2.424,3.914
632,2.164,2.935
633,44.601,74.164
634,11.474,18.1
635,2.492,4.403
636,2.164,2.935
637,6.82,10.273
638,8.984,13.208
639,2.164,2.935
640,262.332,736.997
641,4.328,5.87
642,47.94,73.575
643,4.328,5.87
644,2.164,2.935
645,2.164,2.935
646,4.588,6.849
647,22.748,33.755
648,2.164,2.935
649,2.164,2.935
650,13.514,20.791
651,2.164,2.935
652,23.762,42.886
653,4.654,7.827
654,2.424,3.914
655,2.164,2.935
656,2.424,3.914
657,11.994,20.058
658,4.328,5.87
659,2.164,2.935
660,2.164,2.935
661,2.164,2.935
662,2.424,3.914
663,2.164,2.935
664,2.424,3.914
665,2.164,2.935
666,7.43,13.306
667,128.202,190.148
668,2.164,2.935
669,47.001,79.087
670,6.752,9.784
671,8.995,13.501
672,2.164,2.935
673,28.98,41.581
674,22.16,31.308
675,234.621,428.351
676,24.98,37.179
677,9.504,15.166
678,104.629,171.207
679,296.921,697.215
680,2.164,2.935
681,11.159,16.436
682,4.456,8.316
683,2.164,2.935
684,4.328,5.87
685,2.164,2.935
686,157.245,262.771
687,19.533,28.931
688,4.328,5.87
689,2.503,4.696
690,11.148,16.143
691,2.503,4.696
692,9.556,16.577
693,4.889,8.946
694,2.164,2.935
695,2.164,2.935
696,11.408,17.122
697,6.492,8.805
698,2.164,2.935
699,2.164,2.935
700,4.598,8.072
701,108.34,174.716
702,9.244,14.187
703,2.164,2.935
704,2.503,4.696
705,2.164,2.935
706,4.328,5.87
707,15.928,23.482
708,2.164,2.935
709,4.588,6.849
710,30.506,48.529
711,94.712,153.1
712,2.164,2.935
713,23.142,36.201
714,1.782,5.661
715,8.656,11.74
716,221.78,374.864
717,6.492,8.805
718,2.424,3.914
719,63.666,95.639
720,2.164,2.935
721,4.328,5.87
722,2.164,2.935
723,17.312,23.48
724,4.858,9.051
725,8.686,15.909
726,4.564,8.153
727,2.164,2.935
728,82.167,127.289
729,4.182,8.512
730,2.164,2.935
731,2.164,2.935
732,267.229,596.517
733,2.164,2.935
734,2.164,2.935
735,2.164,2.935
736,224.435,409.336
737,2.164,2.935
738,243.927,523.013
739,2.164,2.935
740,2.424,3.914
741,7.157,12.523
742,2.164,2.935
743,2.164,2.935
744,3.203,8.712
745,8.892,14.023
746,2.164,2.935
747,2.164,2.935
748,2.164,2.935
749,2.424,3.914
750,32.331,49.703
751,6.752,9.784
752,2.164,2.935
753,274.688,579.87
754,274.784,579.85
755,2.492,4.403
756,258.974,521.416
757,4.328,5.87
758,2.164,2.935
759,127.359,243.807
760,6.818,10.762
761,2.164,2.935
762,2.164,2.935
763,2.424,3.914
764,4.328,5.87
765,2.424,3.914
766,2.164,2.935
767,8.656,11.74
768,24.584,35.222
769,75.948,110.653
770,20.471,31.112
771,35.705,51.994
772,4.656,7.338
773,2.492,4.403
774,22.816,34.244
775,105.439,180.005
776,178.814,307.433
777,295.354,462.874
778,2.164,2.935
779,2.164,2.935
780,32.304,50.332
781,32.044,49.353
782,2.164,2.935
783,60.175,102.475
784,91.216,152.519
785,4.328,5.87
786,2.164,2.935
787,119.232,178.562
788,6.492,8.805
789,2.164,2.935
790,2.49,4.892
791,295.371,626.587
792,115.473,179.359
793,7.327,13.828
794,2.164,2.935
795,2.424,3.914
796,2.503,4.696
797,18.092,26.417
798,2.492,4.403
799,2.164,2.935
800,2.424,3.914
801,44.051,76.287
802,39.281,65.419
803,11.34,16.633
804,2.164,2.935
805,4.588,6.849
806,2.424,3.914
807,6.82,10.273
808,2.164,2.935
809,21.092,41.951
810,11.146,16.632
811,2.164,2.935
812,4.328,5.87
813,94.507,170.098
814,4.328,5.87
815,2.164,2.935
816,2.164,2.935
817,51.493,82.577
818,2.164,2.935
819,183.459,325.383
820,2.164,2.935
821,148.354,249.653
822,267.925,734.895
823,13.244,18.589
824,187.785,316.405
825,179.754,283.475
826,36.399,54.594
827,2.424,3.914
828,2.164,2.935
829,140.532,250.872
830,2.164,2.935
831,104.101,188.999
832,38.232,68.446
833,147.834,249.71
834,42.371,61.441
835,49.422,73.811
836,57.309,88.772
837,9.57,16.144
838,15.736,22.992
839,46.76,96.054
840,60.836,88.545
841,11.08,15.654
842,4.328,5.87
843,4.328,5.87
844,115.096,184.576
845,74.908,116.22
846,2.492,4.403
847,2.164,2.935
848,8.656,11.74
849,272.335,738.724
850,2.164,2.935
851,2.164,2.935
852,193.68,430.384
853,2.164,2.935
854,2.164,2.935
855,186.666,326.863
856,11.159,16.436
857,2.492,4.403
858,2.164,2.935
859,2.164,2.935
860,30.745,46.88
861,22.014,33.95
862,2.164,2.935
863,123.193,194.491
864,74.842,111.366
865,2.164,2.935
866,316.672,609.755
867,2.164,2.935
868,4.328,5.87
869,2.424,3.914
870,58.781,87.217
871,2.164,2.935
872,6.492,8.805
873,11.734,19.079
874,2.164,2.935
875,6.818,10.762
876,2.424,3.914
877,2.164,2.935
878,45.277,67.649
879,2.164,2.935
880,2.164,2.935
881,18.42,27.885
882,2.164,2.935
883,4.328,5.87
884,20.132,29.351
885,2.164,2.935
886,2.164,2.935
887,2.164,2.935
888,2.164,2.935
889,12.984,17.61
890,13.504,19.568
891,8.916,12.719
892,4.588,6.849
893,44.901,69.937
894,2.465,5.032
895,4.889,8.946
896,15.668,22.503
897,299.902,643.287
898,30.103,48.724
899,9.775,16.438
900,2.164,2.935
901,158.385,249.178
902,117.846,191.93
903,104.891,163.282
904,8.916,12.719
905,2.164,2.935
906,2.164,2.935
907,114.574,179.907
908,6.492,8.805
909,93.09,147.751
910,12.645,22.88
911,2.164,2.935
912,144.125,221.306
913,2.164,2.935
914,2.164,2.935
915,20.557,31.449
916,2.164,2.935
917,2.503,4.696
918,6.752,9.784
919,290.524,736.845
920,56.384,82.674
921,2.492,4.403
922,2.164,2.935
923,2.164,2.935
924,2.164,2.935
925,11.408,17.122
926,74.122,165.142
927,2.424,3.914
928,2.164,2.935
929,2.164,2.935
930,11.944,25.446
931,63.549,97.317
932,2.164,2.935
933,77.209,152.993
934,20.499,42.374
935,2.49,4.892
936,2.492,4.403
937,6.492,8.805
938,2.164,2.935
939,2.164,2.935
940,58.992,110.423
941,2.164,2.935
942,2.164,2.935
943,73.258,113.216
944,9.233,16.214
945,4.328,5.87
946,197.615,317.145
947,108.48,182.657
948,10.82,14.675
949,8.656,11.74
950,2.164,2.935
951,99.114,159.142
952,38.612,59.193
953,36.058,53.322
954,4.328,5.87
955,2.164,2.935
956,4.328,5.87
957,2.164,2.935
958,2.164,2.935
959,2.164,2.935
960,182.135,290.285
961,2.164,2.935
962,6.752,9.784
963,2.164,2.935
964,82.228,126.253
965,4.588,6.849
966,2.424,3.914
967,4.821,9.74
968,2.164,2.935
969,5.93,11.573
970,7.08,11.252
971,58.548,85.609
972,2.424,3.914
973,11.08,15.654
974,2.164,2.935
975,2.164,2.935
976,2.492,4.403
977,299.798,703.009
978,208.397,346.755
979,79.029,125.311
980,2.164,2.935
981,32.263,49.214
982,2.164,2.935
983,63.55,95.979
984,4.328,5.87
985,2.164,2.935
986,2.49,4.892
987,6.492,8.805
988,4.588,6.849
989,81.148,129.932
990,121.727,183.765
991,55.395,83.949
992,31.64,47.778
993,8.656,11.74
994,4.629,7.967
995,17.572,24.459
996,2.164,2.935
997,2.164,2.935
998,17.939,27.534
999,145.611,247.977
1000,24.39,35.221
1001,2.164,2.935
1002,87.652,135.551
1003,2.424,3.914
1004,67.637,101.402
1005,2.164,2.935
1006,9.186,14.921
1007,2.424,3.914
1008,77.704,124.037
1009,10.82,14.675
1010,8.984,13.208
1011,2.164,2.935
1012,2.164,2.935
1013,44.514,70.615
1014,24.772,40.139
1015,6.657,11.207
1016,45.903,69.76
1017,4.328,5.87
1018,64.116,99.241
1019,2.164,2.935
1020,2.164,2.935
1021,2.164,2.935
1022,2.164,2.935
1023,8.916,12.719
1024,15.668,22.503
1025,6.492,8.805
1026,2.492,4.403
1027,14.224,23.971
1028,6.82,10.273
1029,25.602,42.844
1030,238.049,488.659
1031,30.301,52.284
1032,32.99,47.206
1033,2.424,3.914
1034,2.424,3.914
1035,2.164,2.935
1036,2.492,4.403
1037,2.164,2.935
1038,2.164,2.935
1039,2.164,2.935
1040,2.164,2.935
1041,52.936,84.602
1042,48.269,76.971
1043,2.164,2.935
1044,2.424,3.914
1045,4.328,5.87
1046,25.582,44.95
1047,9.255,14.48
1048,4.784,9.784
1049,2.492,4.403
1050,224.776,386.403
1051,2.492,4.403
1052,2.164,2.935
1053,2.164,2.935
1054,4.588,6.849
1055,36.033,53.462
1056,22.201,32.426
1057,2.164,2.935
1058,140.308,235.283
1059,4.656,7.338
1060,2.164,2.935
1061,102,152.084
1062,2.164,2.935
1063,38.253,58.701
1064,10.82,14.675
1065,2.164,2.935
1066,98.179,166.21
1067,14.131,23.622
1068,50.8,80.661
1069,2.164,2.935
1070,179.161,324.3
1071,69.82,124.349
1072,101.742,161.849
1073,2.164,2.935
1074,2.164,2.935
1075,153.207,256.945
1076,13.572,20.057
1077,42.484,61.149
1078,15.928,23.482
1079,2.164,2.935
1080,42.664,65.006
1081,2.164,2.935
1082,39.212,53.809
1083,14.065,22.644
1084,49.904,77.388
1085,2.164,2.935
1086,54.589,82.325
1087,21.968,30.818
1088,2.164,2.935
1089,110.678,164.565
1090,6.492,8.805
1091,28.159,45.886
1092,2.164,2.935
1093,78.087,124.161
1094,2.424,3.914
1095,4.328,5.87
1096,11.418,18.345
1097,9.254,15.41
1098,4.328,5.87
1099,48.451,73.675
1100,2.164,2.935
1101,18.612,28.375
1102,2.164,2.935
1103,33.636,48.919
1104,2.164,2.935
1105,2.424,3.914
1106,4.328,5.87
1107,2.492,4.403
1108,2.424,3.914
1109,11.146,16.632
1110,2.492,4.403
1111,166.134,267.54
1112,2.164,2.935
1113,51.796,75.825
1114,66.537,102.48
1115,2.164,2.935
1116,7.08,11.252
1117,318,558.642
1118,7.078,11.741
1119,2.164,2.935
1120,2.164,2.935
1121,6.752,9.784
1122,2.164,2.935
1123,8.656,11.74
1124,2.164,2.935
1125,2.49,4.892
1126,2.164,2.935
1127,10.82,14.675
1128,8.656,11.74
1129,16.323,28.689
1130,2.164,2.935
1131,2.424,3.914
1132,4.656,7.338
1133,2.164,2.935
1134,4.328,5.87
1135,7.012,10.763
1136,2.424,3.914
1137,2.164,2.935
1138,19.085,31.603
1139,2.164,2.935
1140,2.164,2.935
1141,11.859,29.195
1142,117.893,192.017
1143,41.455,57.526
1144,41.103,77.266
1145,4.588,6.849
1146,2.164,2.935
1147,2.164,2.935
1148,2.164,2.935
1149,2.503,4.696
1150,22.827,34.537
1151,2.164,2.935
1152,2.164,2.935
1153,4.588,6.849
1154,2.164,2.935
1155,26.823,46.48
1156,3.839,10.442
1157,2.424,3.914
1158,6.831,10.566
1159,4.328,5.87
1160,2.49,4.892
1161,2.164,2.935
1162,8.656,11.74
1163,2.164,2.935
1164,61.486,93.626
1165,2.164,2.935
1166,14.252,34.063
1167,11.76,29.66
1168,2.434,5.137
1169,86.21,148.13
1170,2.164,2.935
1171,81.32,137.292
1172,10.459,27.426
1173,2.49,4.892
1174,2.164,2.935
1175,11.788,20.001
1176,2.164,2.935
1177,204.429,386.648
1178,2.164,2.935
1179,72.452,100.771
1180,2.424,3.914
1181,2.164,2.935
1182,9.525,16.682
1183,9.265,15.703
1184,2.164,2.935
1185,105.4,202.497
1186,6.492,8.805
1187,2.164,2.935
1188,4.588,6.849
1189,9.696,15.656
1190,7.159,12.034
1191,2.492,4.403
1192,2.424,3.914
1193,2.151,5.504
1194,2.164,2.935
1195,55.089,84.681
1196,230.907,431.797
1197,18.16,26.906
1198,2.424,3.914
1199,2.164,2.935
1200,2.164,2.935
1201,6.492,8.805
1202,4.328,5.87
1203,2.164,2.935
1204,9.244,14.187
1205,2.424,3.914
1206,2.164,2.935
1207,26.488,37.178
1208,9.242,14.676
1209,19.996,28.373
1210,8.656,11.74
1211,2.164,2.935
1212,2.424,3.914
1213,2.164,2.935
1214,2.164,2.935
1215,2.424,3.914
1216,6.492,8.805
1217,83.821,124.646
1218,2.164,2.935
1219,6.492,8.805
1220,8.916,12.719
1221,151.601,249.648
1222,2.164,2.935
1223,4.564,8.153
1224,11.34,16.633
1225,2.164,2.935
1226,56.963,90.737
1227,254.221,481.941
1228,75.341,122.656
1229,2.424,3.914
1230,2.492,4.403
1231,2.424,3.914
1232,4.656,7.338
1233,2.164,2.935
1234,2.164,2.935
1235,2.164,2.935
1236,2.164,2.935
1237,75.247,116.373
1238,8.656,11.74
1239,4.564,8.153
1240,2.434,5.137
1241,4.588,6.849
1242,2.424,3.914
1243,4.629,7.967
1244,2.164,2.935
1245,2.164,2.935
1246,4.588,6.849
1247,2.164,2.935
1248,9.008,15.203
1249,2.164,2.935
1250,43.012,64.819
1251,11.34,16.633
1252,2.164,2.935
1253,120.379,203.372
1254,2.503,4.696
1255,8.995,13.501
1256,2.424,3.914
1257,4.598,8.072
1258,133.657,211.637
1259,2.164,2.935
1260,2.164,2.935
1261,2.164,2.935
1262,117.726,185.3
1263,2.164,2.935
1264,4.328,5.87
1265,2.164,2.935
1266,11.08,15.654
1267,2.164,2.935
1268,4.656,7.338
1269,2.492,4.403
1270,2.164,2.935
1271,68.887,105.798
1272,161.118,287.422
1273,2.164,2.935
1274,162.094,277.171
1275,36.058,53.322
1276,2.164,2.935
1277,8.656,11.74
1278,2.164,2.935
1279,2.164,2.935
1280,287.748,617.562
1281,2.164,2.935
1282,99.96,159.851
1283,6.752,9.784
1284,47.479,70.248
1285,45.241,76.526
1286,4.328,5.87
1287,168.752,309.606
1288,2.164,2.935
1289,30.099,46.279
1290,15.476,22.013
1291,21.9,30.329
1292,2.164,2.935
1293,11.08,15.654
1294,65.521,99.354
1295,2.164,2.935
1296,2.164,2.935
1297,4.328,5.87
1298,6.831,10.566
1299,17.572,24.459
1300,10.82,14.675
1301,2.164,2.935
1302,75.8,128.534
1303,22.789,34.873
1304,68.051,112.038
1305,2.164,2.935
1306,4.328,5.87
1307,2.424,3.914
1308,2.164,2.935
1309,6.492,8.805
1310,73.067,113.724
1311,2.434,5.137
1312,2.164,2.935
1313,11.08,15.654
1314,4.328,5.87
1315,32.334,56.258
1316,4.984,8.806
1317,194.77,350.658
1318,2.164,2.935
1319,32.46,44.025
1320,19.476,26.415
1321,15.148,20.545
1322,8.656,11.74
1323,4.328,5.87
1324,2.164,2.935
1325,2.164,2.935
1326,2.164,2.935
1327,2.164,2.935
1328,61.179,92.924
1329,60.693,90.885
1330,33.658,49.505
1331,160.68,278.327
1332,2.221,5.451
1333,2.164,2.935
1334,4.328,5.87
1335,6.492,8.805
1336,2.164,2.935
1337,2.164,2.935
1338,4.328,5.87
1339,2.164,2.935
1340,6.492,8.805
1341,2.424,3.914
1342,2.164,2.935
1343,91.292,139.763
1344,89.7,140.125
1345,20.075,29.155
1346,4.848,7.828
1347,10.82,14.675
1348,2.164,2.935
1349,58.998,87.567
1350,2.164,2.935
1351,2.164,2.935
1352,8.656,11.74
1353,2.164,2.935
1354,6.492,8.805
1355,111.968,174.994
1356,2.164,2.935
1357,4.328,5.87
1358,2.164,2.935
1359,2.164,2.935
1360,7.08,11.252
1361,2.164,2.935
1362,6.492,8.805
1363,10.82,14.675
